post_id,text,true_label,pred_label
1181195220051996674_twitter,<user> no cap that hoe fih tho bro 🔥 🤣,offensive,offensive
11574607_gab,in the <number> <number> zipper head and slope were pretty fashionable i do believe they covered the gambit of asians,normal,normal
1179101399835185153_twitter,twinja i can have sex with whomever and whenever i want also twinja i can not believe that lady had sex with her professor what a slut,normal,normal
1105931832170815495_twitter,not one feature on this girls face that ’ cute and she ’ coming for asians fine ass,offensive,offensive
1098798805816958976_twitter,<user> i hate you for this,offensive,normal
1178787225955442690_twitter,robbers of thy people shall exalt themselves militant jews wanted independence from egypt but their revolt was not successful,normal,offensive
12193495_gab,an explosion took place on a crowded london underground train early friday morning reportedly injuring up to <number> people at the time of this publishing postings on social media showed the aftermath of what appears to be a white bucket inside a bag with wires sticking out of it,normal,normal
25345049_gab,he does look like a kike,hatespeech,hatespeech
17548742_gab,no nigger in white house,hatespeech,hatespeech
1178801449855279105_twitter,<user> you let people under your care get raped,normal,normal
1178699138642391043_twitter,i really hate explaining my nigger hair details to old white ladies 😒 leave me and my puffs tf alone katherine 🙄 🤬,normal,hatespeech
13362221_gab,so who is the biggest dhimmi moslem cock sucker sharia may who thinks sharia is beneficial to the uk or amber rudd y useless who will not ban political wing of moslem terrorists hezbollah but will give brits 1 5 yrs jail for looking at a far right website,hatespeech,hatespeech
1103453694735966213_twitter,shout out to ol jews and ol rules,normal,offensive
3326234_gab,<user> ditto i do not know how white targeted retailers will stay in business once whites refuse to go out of fear i am not in the shoe industry but i would guess market research would show the market for rockport shoes amongst the ghetto folk to be less than robust,normal,normal
24362675_gab,millie weaver what really happened in charlottesville firsthand eyewitness video account of charlottesville lethal riot overwhelming violence came from antifa leftist protestors monopoly msm spun it backwards,normal,normal
19832857_gab,no vanessa is a mudshark in islay alina is a wino living in manchester,offensive,hatespeech
1209446852229259265_twitter,<user> because i ’ m not getting violated by <number> faggots who i would slaughter in real life,hatespeech,normal
13898842_gab,i have a suggestion for all white people that hate white people offer yourselves up as donors for heart transplants put an end to your miserable white life and save a dying muslim that way you can feel good about surrendering your life for a cause you love,hatespeech,offensive
1178784612685885441_twitter,<user> the privileged white devils are the only race that can not be victims of a hate crime,offensive,normal
1179103681087709184_twitter,man is a fucking idiot dawg,normal,normal
16457957_gab,no nigger in this blood stream,hatespeech,hatespeech
12423952_gab,liberals call potus trump supporters white supremacists nazis and coons but whine because he calls fat boy in nk rocket man ❄ hypocrites 😂,offensive,hatespeech
1179075536901087234_twitter,i might sound annoyed but im actually super relieved that i will never have to hear anyone compare this to the holocaust or some other shit again,normal,normal
9523048_gab,it never really gone out of style it just got kept out of the usual places <number> a while tv media politics academia sand nigger sand groid dune coon dindu nuffin all valuable additions to the nigger lexicon oh sheeit dat remind me mexicon lexicon meh some beaners r ok,hatespeech,hatespeech
19246256_gab,definite it time to rake the one demensional leftists cucks including the doj and fbi over the coals and then maybe rebuild our doj and fbi fucking dyke hillary sadly will get a slap on her wrist unfortunately,offensive,hatespeech
19502945_gab,dinesh d souza ‏ verified account <user> <number> m <number> minutes ago more why is the left supportive of a gay parade but not of a military parade,offensive,normal
1178809032796180481_twitter,<user> <user> one can is enuff 😩,normal,normal
17387761_gab,the jewish question is probably the greatest litmus test for loyalty if they defend this one group of people despite any wrong doing they are not on your side this is like the house negro protecting the slave master chicano,offensive,hatespeech
26782460_gab,ye he gay,offensive,normal
1836235_gab,y know how rich black athletes move from the ghetto into the mansion district and immediately try to turn their new neighborhood into an upscale ghetto that is exactly what the liberals migrating to fl are doing turning it into a purple state go back to your liberal northern shit holes,hatespeech,offensive
16686657_gab,u will from this bitch cause u r going ok mute 😂 😂 😂 😂 🖕 🖕 🖕 🖕 🖕 🖕 🖕 🖕 🖕,offensive,offensive
21261762_gab,west va lawmaker using n word listening to little wayne big deal just another lady tired of great nigger giveaway watch on tv first <number> hours cops any popular reality crime show quick education for niggra loving left thugs rape murder robbery get a job nigger disscusting trash,hatespeech,hatespeech
1178889043456790528_twitter,<number> year old white het boys are the worst breed all they do is recycle their same old holocaust racist sexist and homophobic jokes to hide their insecurities i got news for you buddy it not working,normal,offensive
17497636_gab,i am not a sand nigger just a regular nigger get it right bitch,hatespeech,hatespeech
1109753669367455744_twitter,you can not make a hoe a housewife boycott mafs mafsau mafs,offensive,offensive
6560389_gab,canada has detained more refugees illegal immigrants than the usa has their pr person needs a raise,normal,offensive
2843183_gab,<user> it still valid but screaming cuck at everyone you disagree with is just retarded and makes you sound like a child but less hot,offensive,offensive
1240196821579968513_twitter,<user> riot made rift retard proof for people like us,offensive,offensive
3649082_gab,fakebook just suspended me <number> days for insulting rosie odonnell for calling trump mentally insane it was worth the <number> days you are still a man hating fat dyke rosie lol,hatespeech,hatespeech
17734035_gab,it fitting that the clintons were finally taken down by a weiner and a muslim spy,normal,offensive
17033996_gab,islam and the nazi best friend,offensive,offensive
1225858073270476800_twitter,space is gay and so are you,offensive,normal
12651974_gab,what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either,hatespeech,hatespeech
20217365_gab,and naz shah mp liked a comment that told raped white kids by paki muslims to keep their mouths shut for diversity ad corbyn didnt sack her tories ignored it all,normal,normal
19793380_gab,only positive is this version of cuckoldry manages to decrease this pathetic loser odds of being just another black on white murder statistic,hatespeech,hatespeech
20020853_gab,all governments do is grow social tumors a giant sick green army a giant necrotic nigger colony a giant land pod of social workers,hatespeech,hatespeech
26424935_gab,nigger brought her self a bullet proof vest lmao,hatespeech,hatespeech
1179030936878485509_twitter,today i found out that uighur muslims is pronounced like wigger muslims and idk what to do with this information,normal,normal
1161478663017291776_twitter,i can ’ t wait to be a wife this girlfriend shit ghetto,offensive,offensive
5348684_gab,will you meet with the congressional black caucus ryan asked trump responded i would you want to set up the meeting are they friends of yours black activists complain that trump assumes nigger ryan knows nigger caucus members he did not assume he asked if they were her friends,offensive,hatespeech
15044961_gab,oy vey i hate muzzies but i love me some kikes and niggers let me guess what comes next dems are the real racists and nazis are lefty liberals got it,hatespeech,hatespeech
4563992_gab,anyone see them collecting illegal immigrants on livepd last night my kid is like i feel sorry for their kids but their parents are stupid maga,hatespeech,offensive
1179057662165684224_twitter,nothing worse than a ghetto white bitch that says the n word,offensive,offensive
15885342_gab,i vote <number> genocide for the arab and nigger scum raping our women killing our people and destroying europe also include the traitors who support the destruction of our people and our ancestral homelands white power,hatespeech,hatespeech
2950683_gab,the politically correct giphy picture library is lame everything is poz cuck fag related few good gun pics but easy to find video games hollywood propaganda and faggot pics like this,offensive,offensive
1179045235520757762_twitter,<user> chinaman satanist lee hsien loong criminals had audible talks in <number> wellington circle singapore he paced back and forth looking at my family colonial style bungalow in admiralty road in the late 1 9 7 0 this information from the audible talks a few years ago,hatespeech,normal
19828443_gab,blackwashing the jews may be the best attack against the blackwashing of whites,offensive,offensive
27214899_gab,no it wasn t muslim men were always hanging round young girls our mum would say stay away from the pakis,offensive,offensive
14540497_gab,an emp is generated via the atomic explosion and could be created over the continent miles in the air the fallout would likely stay in space and the housing could be available to those that survive and immigrants from who knows where,normal,normal
10630224_gab,now ken just because your having sex with a barbie doll which is not healthy and you might actually be retarded i am for real unlike your girlfriend in your mom basement,offensive,offensive
18984909_gab,because they go after the loan wolves they pick up mostly the native ones the immigrants tend to be in gangs that is not really the local perverts mo,offensive,offensive
16499854_gab,as if you need more evidence to see how absolutely retarded flat earthers are,offensive,offensive
13887576_gab,yeah but you faggots are all pedos does your alt hero save the day and get to rape the <number> year old better tread lightly cunt or we will turn your fucking comics into ben one man auschwitz garrison style and make them more famous than you,hatespeech,hatespeech
21091701_gab,it a mediocre tinder knockoff where women are required to message men first it useless in eastern europe because the only women who use it are british or irish tourists,offensive,normal
1179077233018847233_twitter,i know the white bitch is going to jail cuz she a woman but still lmaoo good riddance hoe,normal,offensive
16088571_gab,why are they destroying the hard drives in the middle of the night before there is even a chance for a recount they keep every record of every retarded little thing but all the votes have to be destroyed in the middle of the night,normal,offensive
20156763_gab,its the un girl in interested in in declared rape as a tool of war <number> million white kids raped by paki muslims is pakistan secretly at war with the uk since we partitioned india eh i think yes,normal,normal
1179085583680819200_twitter,please i want to get raped,normal,normal
15032941_gab,<user> no wonder you are charging for tweets stereotypical kyke behavior spy and propagandize the goys but remember to charge them for you fuckin oven nigger,hatespeech,hatespeech
1178692322541760512_twitter,unplugging someone from the cdjs to call them white is fucking epic,normal,normal
1109925413529149440_twitter,bitches steam some veggies and swear theyre martha stewart,offensive,offensive
13218655_gab,was called a nazi once at a social gathering so i called the sjw a nazi back she was horrified even more so when i gave her examples of her speech was gratifying she would not speak to me again that night,normal,normal
1144441851094667264_twitter,remember when de used a cardboard box to hold all his shoes fuck that guy,normal,normal
1178480625939992576_twitter,this white boy is a fucking crack head,offensive,offensive
9282924_gab,if it been done i am unaware of it i have always wondered what would happen if a gay person called up a mohammedan baker and requested a cake be made,offensive,normal
1178121636568014848_twitter,me and <user> looking for a perm squad as a duo req don ’ t be retarded 6 0 fps don ’ t be boring good mechanics hmu,offensive,offensive
1179024094609776645_twitter,fuck them white kids,hatespeech,normal
1179097500042584064_twitter,lmao the fucking lying slut,offensive,normal
8145373_gab,sall good i do the same anything form chicongo is usually black or wetback,hatespeech,hatespeech
1178789593749102592_twitter,telling bisexual women that they can not say dyke as if they do not get called it by bigoted attackers is erasing the fact that bisexual women can be butch and can date women you all act like bisexual women are not valid bc we also like men and it disgusting,normal,normal
6867013_gab,is that some american insult cancer is a bitch and i am collecting you are a fucking twat with rotting baby teeth,offensive,offensive
1076809235990757376_twitter,<user> <user> which is going to refugees for food clothes water etc not actual ladders,normal,normal
18646532_gab,affirmative action and queers weakened our military some equipment is old,hatespeech,offensive
1082026341988515840_twitter,<user> <user> it ’ not a problem because most illegal immigrants are coming from mexico so yeah,normal,offensive
1178534648365776896_twitter,<number> refugees in a facility that supposed to host <number> are you kidding me seems like the greeks are not serious enough in their endeavours to help sustain and manage the refugees <user>,normal,normal
21935031_gab,you have a blue checkmark and thousands of followers yet you feel the need to reply to a guy with like <number> followers who you think is a gay nigger jew,hatespeech,hatespeech
24715010_gab,wait till he gets to the part about the arabs,normal,normal
1088136494999580674_twitter,and that kay von d is married to a nazi and she is agains vaccination,normal,normal
25722408_gab,<user> ‍ fix this you nigger,hatespeech,hatespeech
1179104812157276162_twitter,do not blow your horn at me cuz you can not drive bitch,normal,offensive
1251965526903005184_twitter,<user> <user> nah it ’ just retarded,offensive,offensive
1179105068295114752_twitter,<user> it all white people so i am nothing but skeptical,normal,normal
22985682_gab,says the gay nazi we know you do not like women but do not spoil it for the rest of us go back to your hitler youth circle jerk faggot maybe you will get a reach around tonight,hatespeech,offensive
7445416_gab,people dont feel comfortable telling blacks hispanics that they are acting black hispanic because they will be admonished at best or assaulted at worst whites and asians just bend over and take it though when people insult them as acting white asian whites and asians rarely defend themselves,normal,normal
10050666_gab,if you are on twitter dot commerce here the racist nigger crying about white women being rayciss on sidewalks,hatespeech,hatespeech
11652290_gab,you wrong nigger good sprinter nigger just broke 1 0 0 meter record nigger ran <number> meter nigger good at sports rap music drug selling and killing china man good at laying tracks washing laundry eating chop suy and love long sucky sucky for <number> yankee dollar,hatespeech,hatespeech
13290297_gab,well he is a retarded duck and he will get his ass kicked,offensive,offensive
1167917262520471552_twitter,old ass bitch called me gay at the gas station yes that ’ a fact i will also fuck you up 🤗,offensive,offensive
14482119_gab,but boom you are welcome feminists are pro women in the draft you might want to check with the anti feminists who want to keep women in the home domain pretty sure they are more any women in military than feminists are think about it,hatespeech,offensive
16582349_gab,commuting this guy sentence is anti semitic <number> dimensional chess by sparing one jew a few years in prison he got the photograph of this greasy yarmulke wearing yid named sholom rubashkin at the top of every news website on the planet as the face of illegal immigrant related criminality,normal,offensive
12579712_gab,as it turns out the nigger felon league is no longer a tax exempt organization it gave up that status in <number>,offensive,hatespeech
1160810130847522816_twitter,<user> gas the jews,hatespeech,offensive
23497268_gab,nigger nigger chicken dinner,hatespeech,hatespeech
25499620_gab,and fish smell sweaty in the raghead and body bags,hatespeech,hatespeech
1178632380090683392_twitter,<user> sit tight and stfu degenerate uneducated faggots,hatespeech,offensive
1178827967323082759_twitter,<user> a2 back to the relationship piece once you start gaining that you can build plans around them i have <percent> hispanic <percent> vietnamese <percent> african american refugee and the other <percent> is white aa non refugee so culture is a big piece of my school and building part <number> pe chat,normal,normal
23163036_gab,let moslems have a no bag limit on moslem girls,hatespeech,hatespeech
16751878_gab,back on gab after another fucking coons age,hatespeech,hatespeech
1082536285477072897_twitter,trust me karma is a bitch 😉,normal,normal
23794758_gab,you are confusing jews with whites again,normal,offensive
23632868_gab,hahahahahahahahahaha and with that the retarded coward fades into the distance screaming i really won you know i am guessing a morbidly overweight teen dressed up like an australian nightmare living with grandma,normal,offensive
22981325_gab,you just do not get it next time you are relying on someone for something important and they balk do not bitch about the left will gladly destroy anyone that gets out of line the right are the forgiving ones,offensive,normal
19565361_gab,<percent> of the average population are being exploited right now by facebook despite knowing kike zuckerturd designed fb to exploit the human brain and still use it despite we were exponentially smarter back then,hatespeech,hatespeech
1179098124821901312_twitter,i do not like how the faget usa that stole my chileans trillions die in one week planet and inventions trying to kill me uses faget ass police to harass everyone to make they r whole country a murderous asshole faggot your country can go f its face,hatespeech,hatespeech
19323340_gab,sure but only a retard would think that,offensive,offensive
23501681_gab,before the crusades for <number> years the barbarian muslimes murdered christians and invaded took nations in europe much as they are doing now that ended with the crusades christians were forced to fight back and they destroyed the muslimes history will repeat we have no choice <user> ‍,hatespeech,hatespeech
1179095288025403392_twitter,<user> <user> <user> <user> as if he afraid of a bunch of frail white boys who say mum instead of mom hahaha,normal,normal
1179088669849931777_twitter,i am so happy we got rid of that disgusting navy blue belt thing from last season kit the all white kit looks so clean,normal,normal
11570079_gab,if there anything that those angry young white boys that have their pants to their knees have shown us is that being black or nigger is more of a lifestyle choice and an actual race thing,hatespeech,hatespeech
1179072232921821184_twitter,<user> <user> you certainly do not know the meaning of refugee do not you no one is targeting indian muslim or asking them to move law is targeted against illegals muslim i do not know you are idiot or ignorant who cannot differentiate things,normal,normal
9857210_gab,mussie ohell created funded armed isis tried to destroy america <number> years in the pit of his incompetent hell christians prayed for god to heal our land god blessed this land ans trump the media whores and both parties hate him because elected by revolution voters who want america and god first,hatespeech,offensive
1179073601556889600_twitter,gender forum <user> <user> what way forward for the victims and survivors of sexual harassment and violence,normal,normal
13818953_gab,altright is not limited to whites those dems are also going to be pushed into embracing their white identity altright is the most reality aligned political movement and so it will become the new right and displace the uniparty,offensive,normal
1178906358957170688_twitter,all of you trickshotting faggots are just variated clones of me muahahahaha,hatespeech,hatespeech
26450766_gab,ohoho why all the ghetto talk when you get a spell check english is my second language and i speak <number> <number> in all,offensive,offensive
25382001_gab,i sware to god u to go any nigger neighborhood an it looks like da 1 9 6 0 never left those niggers can not do shit for themself,hatespeech,hatespeech
1178828239185297409_twitter,in conclusion your moms a hoe,offensive,offensive
13844176_gab,my guess jews with mafia connections to cuba,offensive,offensive
21836106_gab,mfw i m trying to write an important term paper and some affirmative action ass hole starts blasting nigger music outside the window,hatespeech,hatespeech
19633206_gab,not shocking when u look at the number of muzzies in uk security,offensive,hatespeech
1122367636011126784_twitter,<user> no its gay,normal,normal
1179103646509912064_twitter,<user> <user> he dindu nuffin,normal,normal
1195371199989202946_twitter,<user> <user> i ’ m actually an arab muslim and i hate spicy food so many ppl don ’ t know that lmao,normal,normal
21782811_gab,the delighted kikes broke his nose via sand nigger proxy,hatespeech,hatespeech
8442798_gab,i may have ruined your life but we had a fucking ball did not we bitch do not lie,offensive,normal
20048590_gab,who cares about the lgbtqabcd community i do not care about who they love hate suck off want need or gotta have i do not care queers,offensive,normal
1179077035249061888_twitter,how many times do we have to tell you all that being latina is not a race lol she was saying nigga hard af on her ig i said she said i mean i am latina i said but you are white lmao,normal,normal
23014347_gab,well some kike called me psychopathic once and i have read seige so,hatespeech,hatespeech
6521607_gab,oh so you say they are homegrown lone wolf terrorists they are just the offspring of the original terrorists it not like these people are coming from 3 rd generation white christian families the level of retardeness these days is unbelievable maga trump,offensive,offensive
27956507_gab,and you a nightshade kike sand nigger,hatespeech,hatespeech
1106214175917920262_twitter,these hoes do not have a plan,offensive,offensive
8205555_gab,average iq of a moslem cockroach is <number> is the average muslim iq really that high the religion of peace teaches muslims to hate from a very early age and that hate is reinforced throughout life,hatespeech,hatespeech
1082070654801723395_twitter,fuck if you gonna run on first get more blockers if not throw that bitch,offensive,offensive
1215629083964583936_twitter,<user> christian or muslim your heart and love towards humanity is what makes you a good christian and a good muslim,normal,normal
1179099203751968768_twitter,<user> i made one find my post <number>,normal,normal
1089312238102609921_twitter,tariq nasheed beating the fuck out of that drum beloved lmao somebody put a biscuit in that niggas mouth already,normal,normal
1179012360482123777_twitter,<user> <user> hey jihadi first stop introducing urself as an indian in foreign countries cuz i heard most overseas pakistanis are ashamed of revealing their real identity,hatespeech,normal
24428322_gab,autist sociopaths like yourself are always attracted to either sociopathic nazi movements or sociopathic islamic movements pick and choose bubbeleh,offensive,offensive
26868854_gab,man you really suffer from schizophrenia that gibberish even here scary muting u you are crazy unstable mentally ill like typical yid and a school shooter,offensive,offensive
19757961_gab,seems as if you were right no more nigger or sandnigger bastards,hatespeech,hatespeech
1179070924672425985_twitter,<user> <user> asians have always been poc asians east asians were considered yellow and part of the mongoloid race our treatment throughout american history also has marked us as other and non white,normal,normal
1179093946066259968_twitter,ah so subby rn 🥺 someone call me slut n kitty,normal,normal
4565612_gab,when liberals socialists march against the sort of gender based inequality islam foists on western societies do you think the world will stop spinning muslimban,hatespeech,offensive
18089083_gab,god rest the man soul one question how many muzzies die on the street,hatespeech,hatespeech
15824095_gab,<user> called it hours ago and this kike rat would not reply to my calling him out either part time shit tier jidf making some extra shekels lol they are not sending their best yet,hatespeech,hatespeech
25052977_gab,why do not you at least him if you want me to add him you low agency nigger,hatespeech,hatespeech
25160519_gab,all these pro white christians should be deported to africa where they belong who would come out against that these subversive pieces of shit take advantage of white civilization while opening the gates for niggers we need standards that the bottom line and these nigger level iqs are dead weight,hatespeech,hatespeech
19466106_gab,i believe the ashkenazi jews are white europeans the rest are just another variety of sand nigger,hatespeech,hatespeech
1178547315872804864_twitter,on god ion like white women niggers move,hatespeech,hatespeech
7905214_gab,sneaky asians affirmative action is was always anti anglo,normal,offensive
17639488_gab,i cropped it from this one because it just fit the story line of your kike mii player so well but here the full beauty,offensive,hatespeech
14157177_gab,<user> talked about this they have high self confidence because their brains release more serotonin for lower levels of accomplishment that why you can have a bunch of dumb niggers in an african slum with giant smiles on their faces they are too dumb to grasp their own stupidity,hatespeech,hatespeech
1179100135315390464_twitter,<user> <user> <user> how about the boys she falsely accused is your heart broken for the <number> demonized young white boys,normal,normal
1159208846235185153_twitter,saw a young nigga with an elon musk truck,normal,normal
1214661248702390275_twitter,<user> jews will never be on the blockchain because you can not trust them,offensive,offensive
1178732930614595584_twitter,lmfao the passenger in they car is trying to file another claim in they neck and back 😭 😭 😭 😭 u niggers are so predictable make me sick,hatespeech,hatespeech
1179105270347128832_twitter,<user> mister siddhant can you ask any one out of <number> country they can accept any other religion people as refugee go and ask and let me know otherwise do not try to spread your communist agenda here,normal,normal
19664098_gab,john i do not hate white people i am not like a jew who helped to slaughter other jews i think yourr re exattergating,offensive,offensive
1267523077040074754_twitter,<user> <user> it true im fucking this pawg nurse and in bed we laugh about how they kill all the black corona patients,hatespeech,normal
10556891_gab,a politico morning consult poll finds significant support for the raise act forty eight percent of voters support reducing the number of legal immigrants by half over the next decade compared to <number> percent who oppose that <number> of likely voters support the chain migration cuts in the raise act,normal,normal
1262463815259697154_twitter,<user> he ’ muslim and trump hater why do you support him,normal,normal
24327475_gab,raccoons are best coons,normal,hatespeech
1178490316212654085_twitter,<user> actually white people are dating back to <number> shit probably even before that you all feel so entitled to everything when you all literally just bring disease and attitude with you everywhere you do white people have been annoying since the beginning of time,offensive,normal
1257365940737585152_twitter,<user> i hate you,offensive,normal
1179092254129942528_twitter,<number> my adoptive mom also went nuts all the time when i was a child and would chase me around the house to hit me or lock me outside sometimes making me sleep in the cold this caused me to date similarly abusive women,normal,normal
9247014_gab,ob die sand nigger sich mit dem schwert abschlachten oder mit bomben und mp wenn die grenzen dicht sind und keiner von denen in weiße länder kommen kann sehe ich es eher positiv es hilft gegen die überbevölkerung und sichert deutsche arbeitsplätze,hatespeech,hatespeech
14954753_gab,ratko mladic defended his people from moslem jihadist in bosnia he put on trial why are not the saudi who funded the terrorist being bought to justice or bill clinton his side kick tony blair for bombing civilian in serbia,normal,normal
1178958645138264071_twitter,percentage manufacturing crime sends them to the rightabout the devil on moneylenders gave reuben j a great strawcalling now he really what they call a dirty jew power those judges have crusty old topers,normal,offensive
20588422_gab,will there be an option to submit our own jared i have got a freaking library of kike professors teachers etc etc,offensive,hatespeech
1084156205352841216_twitter,throw a banana peel at that nigger,hatespeech,hatespeech
12868088_gab,1 0 th floor maybe wow cnn with the fakenews the body count is going to be waay bad too but we can all go home now they have the white ar <number> toting suicide shooter with huge drum mags dead on the 3 2 nd floor,offensive,normal
16955939_gab,the reality is one day soon you will be in a home cared for by a sheboon who will laugh at your pain while you die alone abandoned by the kids who you stuck in daycare allowed the state to raise,normal,offensive
19266458_gab,fuck that nigger read moar you faggots its not all it appears but she a good nigger now,hatespeech,hatespeech
12309433_gab,ukraine is literally under us control and these nazis are soros operatives you are a fake or the most gullible man on earth edit i am adding bitch bitch fag fuck bitch bitch to stay at your level ^^,offensive,offensive
1228786699892817921_twitter,oh my god i fucking hate mardi gras traffic why the fuck do some many snowboomers think they ’ re entitled to the entirety of my fucking city,offensive,offensive
3858576_gab,george clooney goes full retard and blasts trump for bashing meryl streep are not you supposed to be running the country obama is still president not trump,normal,offensive
16830069_gab,men of color do not care to meet white parents they do not care what you think when they take your daughter to live in the ghetto or take her to a muslim colony you are white people and they hate your guts,offensive,offensive
1179039031687962625_twitter,oz katerji went to lesvos refugee camp with israaid to spy on refugees and shop the communists and gov supporters to the us for torture he made up insane propaganda claiming the israaid physician he worked with was a palestinian woman there were none with israaid and,normal,offensive
4343172_gab,this whole trump hates women thing is the biggest straw man argument ever devised you can fool all the people some of the time and some of the people all the time but you cannot fool all the people all the time,normal,normal
12859763_gab,you got torba moma crying like the bitch she is you happy nigger,offensive,hatespeech
1222903493544955906_twitter,it ’ so ghetto when people say the n word,offensive,normal
1178908884578308096_twitter,president putin harassment <user>,normal,normal
12807458_gab,i think antifa blm and the rest of the culturalmarxists that use violence to shut down people exercising the 1 stamendment really take advantage of the fact that we do not stoop to their level we need creative ways to counter though minus the violence,normal,normal
13099204_gab,i do not understand why anyone would watch guys under <number> fight i also do not understand why anyone would watch ugly dykes fight either so maybe it just me,offensive,hatespeech
19277676_gab,blacks are only <number> of the u.s. population therefore black millionaires and billionaires like oprah samuel l jackson colin kaepernick and countless others confirm my point white america made these blacks extremely wealthy and yet sadly most millennial blacks believe the left lie that their opportunities for success are limited,offensive,offensive
22790998_gab,a boycott of these companies is in order for listening to that little twat bitch david hogg who has cursed out several entities and for removing their commercial support for laura ingraham fuck that kid and the companies that support him,offensive,offensive
1178784446952161281_twitter,<user> speaking as part of the maybe some others i am older and white but also a cis gay man not lesbian i loved the indigo girls since the <number> more recently saw them along w mary chapin carpenter and joan baez in charlottesville four voices <number> years ago,normal,normal
1178751859961614336_twitter,l shanah tovah to my fellow jews out there may you have a happy and healthy <number> rosh hashanah,normal,normal
15505316_gab,fuck that uppity communist nigger sow she attended the same jew run communist indoctrination school as marxist lucifer koon revering these pavement apes is part of how we got the fucked up society we have now,hatespeech,hatespeech
9546109_gab,no it actually does bc most ppl are so tired of liberalism that they blindly backlash in weird ways so they hate globalists which makes them isolationists which is retarded or they hate multiculturalism which makes them into white nationalists most ppl are not that smart,offensive,normal
17707630_gab,another boycott action for you all if i have not already mentioned it sofi com online finance company they have put out at least <number> ads showing a white whore her mystery meat buck and their quadro on pickaninny kid made me sick to my stomach take your business elsewhere i implore all whites,hatespeech,hatespeech
18358793_gab,plenty of you beaners are pedos clean your own backyard juan,hatespeech,hatespeech
1125244030948921344_twitter,cheating is not the wave grow up you dumbass nigga,normal,offensive
24920889_gab,last point if you keep them in ghettoes explain white flight surely there would be no need no,offensive,offensive
1178322531457077249_twitter,<user> getting almost kicked out by the strange white bouncer who wore fingerless gloves for some reason,normal,normal
1117669628015255552_twitter,you put a ring on that bitch amp she a hoe still 🤣,offensive,offensive
1145614549149552640_twitter,<user> a <number> yr muslims kid while crying 😥 😥 says to no to khatna 😂 😂 😂 😂 😂 😂 😂 😂,normal,normal
13359587_gab,these threads are gay and their shit all retarded,offensive,offensive
19666137_gab,the new moslem doll do not dare pull that string 💥,offensive,hatespeech
1159557627808047105_twitter,these hoes so worsome,offensive,offensive
1178963201238716417_twitter,niggers waste their entire lives running away from themselves,normal,hatespeech
24033949_gab,it hasnt done naz shah vile muslim mp any harm for liking a tweet telling raped white children by paki muslins to keep their mouths shut for diversity has it fucking paedophile labour party,normal,normal
1179096058250629120_twitter,i wanna train a cute slut to please me teaching them how to use their mouth properly and put all of their holes to good use for daddy if they are extra good i will reward them with a cute collar with a bell on it,normal,normal
1107323942627434496_twitter,imo capital punishment doesnt need to cost taxpayers anything i ’ ll kill nazis for free hand me a gun,normal,normal
1179079915003633665_twitter,<user> oh good so no money for all of the refugee centers that will be a big help for the people in them this should make things so much better because lack of funds can put food in their bellies and buys a lot of warm blankets wtf,normal,normal
1178842919773581312_twitter,not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in,hatespeech,offensive
1179053847446093826_twitter,from me to me fuck you nobody care about you you meant to be alone go kill yourself,normal,normal
3396233_gab,‪ other displaced populations hungarians germans mexicans move on bc they lost why do these arabs in israel always get a pass hint islam ‬,offensive,offensive
12451432_gab,he has a dyke haircut and a pink hoodie this is not a man,offensive,offensive
1179028525589942278_twitter,<user> no such thing as undocumented they are illegal aliens just like you are you committed immigration fraud tax fraud campaign finance fraud married your brother and broke up two families by having an affair with a white christian tic toc,normal,normal
1178913839628337154_twitter,paid rent this shit so ghetto bro goodnight,normal,offensive
1178908372483002369_twitter,the white boys in my class be making fun of the lgbt and be saying shit like my name is jai i am an african american pansexual queer please use my pronouns ze zey zen thank you like we get it bradley ur a trump supporter move along,normal,normal
1179070345912950785_twitter,all my bitches gay do that make me a dyke,normal,offensive
3143865_gab,when asked what muslimes have contributed to society i replied they invented the time machine that can transport you all back to the stone ages it called islam,hatespeech,offensive
12437441_gab,nobody forces blacks to take welfare nobody forces white women to be dirty whores look at the muslums enforcing their morality in the west they do not give a fuck if bitch decides to show ankle bitch get honor killed,offensive,hatespeech
1253392970159702016_twitter,<user> gay asf of u to say this kisses u,normal,normal
27658950_gab,the dnc their leaders schumer pelosi bernie elizabethwarren cuomo others talk about helping immigrants but never talk about helping americans democrats do not work for the benefit of usa its time to maga elect trump supporters reelecttrump2020 americafirst gabfam,normal,normal
1189161444853665792_twitter,jeremy corbyn launches his operation barbarossa the fucking clown shoe,normal,normal
1178305106116333570_twitter,<user> she looks like a <number> something trailer trash single mother of <number>,offensive,offensive
6294284_gab,always anti semites why they love the arabs like all governments oil but not for long,offensive,offensive
1178788959679172608_twitter,i see them white pants i had on had you all feeling some typa way 🥴,normal,normal
11253654_gab,if the lefts feelings about blacks and slavery are promoting censorship then why are hip hop rap songs that used the word nigger in them not censored,normal,hatespeech
1178865465264881664_twitter,the bengals just got raped by a reindeer,normal,normal
7069129_gab,the sad sack south worshippin the football nigger on saturday and the jew jebus on sunday,hatespeech,hatespeech
