post_id,text,true_label,pred_label
12929973_gab,actually they were white people and no one cares,normal,normal
1178991632093339649_twitter,<user> <user> go and stay any muslim country and speak like this,normal,normal
25356728_gab,if every white man who cares about the survival of our race killed as many niggers and kikes as they could before getting arrested or killed the problem would be solved in no time this is what they fear more than anything,hatespeech,hatespeech
1109817980630822912_twitter,so you sitting her telling me it ok for a female to drug niggas but when a male do it we deserve to be stoned and thrown in a hole,normal,normal
1218410784499236864_twitter,<user> sukanyadevi was abducted raped and murdered and ghandy family pappu did it,normal,normal
1178517325420679168_twitter,you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu 🖕 🏽 fuckin faggot,hatespeech,offensive
1256082039142563840_twitter,<user> guys i think stephen miller is a nazi just like other stephen miller is fuck off you white supremacist piece of shit,hatespeech,normal
24027595_gab,but bro what about that based female nigger general trump hired friggin based man,hatespeech,hatespeech
1218994988127866883_twitter,fucking toxic weird ass retarded bitch,hatespeech,offensive
24721556_gab,yes go be a nigger somewhere else,hatespeech,hatespeech
13737883_gab,most paki men in britain if their not into bestiality end up married having kids with a relative usually one of their sisters or cousins they dont work they claim benefits their retarded deformed children cost the nhs a fortune then add on the money they cost us with anti terrorist policing etc,hatespeech,hatespeech
16983690_gab,oh like standing up in front of jews and saying i do not need your money or they are rapists mexicans or retweeting white genocide memes and hillary memes with jewish stars do you know how many artlces were written about how anti semitic trump was google it thousands,offensive,offensive
12940213_gab,leave it to christians to send women to die in war because they do not want them opressed of course i am joking but i am sure it hard to tell for some,offensive,normal
1179084430062821377_twitter,<user> <user> <user> <user> <user> i know it not right i know <number> months is retarded and it does not matter what i say activision is still gonna do what they want and if that wasn t the case then they would have stopped years ago,normal,normal
26031285_gab,it funny how people offended by the word nigger have no problem calling people nazis what the difference,normal,hatespeech
1093758535882682368_twitter,white toes on pretty feet 🦶 🏾 ❤ ️ the best,normal,normal
8562902_gab,let just remind ourselves about these so called refugees are countries are busy importing into europe expand picture for words that sum the situation up britfam deutschefam gabfam,offensive,offensive
13466331_gab,other than questioning that islam is not peaceful and that queers are not born that way,normal,normal
1206064431274364928_twitter,fucking hate you bro i stg 💀 💀 💀 💀,offensive,normal
23721481_gab,why would i read the bible that kike created faggoty anti white shit is for low t fuckbois like you speaking of which been touched by any priests lately in that kike run pedophile cult,hatespeech,hatespeech
1178846887425654784_twitter,is peaceful religion and apparently i found a lot of progressive muslim scholars which have suitable arguments and interpretation regarding how islam condemns lgbt here i do not wanna disclose what i have read and found but it so easy to see this lgbt phenomenon from humanity,normal,normal
13390472_gab,the only reason why i support electric cars is because we need to stop funneling money to these retarded camel jockeys alternatively we can just invade their countries and genocide them but somehow i think that is less likely to happen,hatespeech,hatespeech
1188532198607085576_twitter,nicki minaj saying real ass bitch in the background,normal,offensive
5369312_gab,celebrities freaking cause of trump rosie o donnell chelsea handler madonna george clooney george takei cher ashley judd robert de niro will any be connected to pedogate and then the press jake tapper keith olberman perez hilton seems the queers are the most vocal makes me wonder,normal,normal
1275099420309118980_twitter,arat tagaytay now 😣,normal,normal
27717644_gab,kansas city is a nigger dump,hatespeech,hatespeech
24469967_gab,look at the price of shit in tis bitch,offensive,offensive
13358006_gab,deport his unfunny fat kike ass back to canadastan make america funny again,hatespeech,hatespeech
17233111_gab,african slave descendants mexicans ex pri socdem voters chinamen socialists and hindians socialist all vote on the same side along with queers and feminists the problem is immigration of races whose people lack protestant north sea germanic beliefs,normal,normal
10938753_gab,when i was like <number> i used a stick to wipe a wet dog turd on a little toddler nigger girl and we laughed so hard omg 😹 😹 😹,hatespeech,hatespeech
5660805_gab,asia for asians africa for africans whites countries for everybody there will still be asians in asia and africans in africa but the west will be blended brown this is white genocide whites need a safe space to propagate their gene pool and preserve their culture,hatespeech,hatespeech
27654476_gab,the sighting of female nigger land whales is the most reported,hatespeech,hatespeech
1177628945409171462_twitter,<user> <user> she not a historian a jihadi is the correct term,offensive,offensive
1257376380385464320_twitter,thinking about the fact that neo nazi author gregory hood is actually an italian shithead called kevin deanna it marvelous,offensive,offensive
26653806_gab,thieving racist niggers and their stupid honky enablers,hatespeech,hatespeech
18582627_gab,kloof samenleving zij die islam naïefweg vergoelijken en onderdanig aanvaarden de linkies dus meerderheid in msm de rozemutskes de trado politici … en zij die religieus fascisme weigeren onderdrukking en segregatie afwijzen opkomen vr onze vrijheden maak uw keuze,hatespeech,normal
16460038_gab,😁 i was permanently suspended for offering a new game in which you guess what celebrities had to do to get famous 😄 i guessed ashton kutcher took it balls deep apparently thats homophobic or fag shaming or some gay shit 😂 🤣 😂 😂,offensive,offensive
5461604_gab,that faggot piece of shit to the right is german not swedish although his kind exists here too,hatespeech,offensive
11662959_gab,spanking like gun control is another one of those shitlib causes that if you dig a little deeper into their motivation is really about fixing the normal race based behaviors of urban blacks swpls hate seeing those ghetto mamas beating the snot out of their kids in target,offensive,offensive
1179104292776611842_twitter,fuck wits 💕 🥰 😘 💕 😍 🤪 me no fuck wits fat whore wtf die slut aha,offensive,offensive
16812567_gab,any one noticing recent surge of refugees from twatter welcome aboard merrychristmas fellow pats gabfam speakfreely,normal,normal
1178899984038682625_twitter,women be so aggressive when they are horny,normal,normal
17417561_gab,oh noes someone called me a nigger online i am dead now,normal,hatespeech
1179097509425082368_twitter,<user> they are living there visa and work permit they are paying tax there they are not intruder if any islamic country have any refugee tell me please i sure you can not find keep your shame inside you and find why all islamic country push shariyat everywhere please answer bro,normal,normal
1178971709975728128_twitter,im tired of seeing that black and white ass eating video the bitch thats shaped like squidward and the the girl getting fucked and then suckin dick like bye,offensive,offensive
1092791274841694213_twitter,carhart hats are the basic bitch winter accessory of <number>,normal,offensive
1178754612456755201_twitter,<user> <user> <user> <user> compared to other faggots i indeed am,normal,offensive
16483212_gab,the democrats are in an uproar the president takes the unaffordable burden of the affordable care act off the backs of americans and the fucking democrats say people are going to be uninsured you mean like they were before the government stole their money to pay for illegal immigrant healthcare,offensive,offensive
1192950428088098816_twitter,<user> wonder if they are up for flooding the country with jews instead of muslims bet they arent,offensive,offensive
26563758_gab,you traded the flh for the ninja do not be offended but i call sport bikes nigger killers,hatespeech,hatespeech
1110381149853880321_twitter,<user> who still believes vegas was a random act of violence parkland sandyhook time to bring it all to light thesepeoplearesick,normal,normal
1178480705652826112_twitter,<user> <user> <user> <user> and you worship at the feet of a white supremacist impeach,normal,normal
20560615_gab,a dyke a queer and a jew over there,offensive,hatespeech
1179023464658853888_twitter,<user> because white assholes assume the entire world is theirs,normal,offensive
21283614_gab,great doc abt how east asians commit less crime than whites even though they are a racial minority and the apparent victims of horrible white racism,normal,normal
1144103932815450112_twitter,<user> just rent an illegal alien to translate,offensive,offensive
1178752480768925696_twitter,<user> remorseful my lilly white ass 😡 😡 😡 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌,normal,normal
11972072_gab,the so called right kicking out the alt white has to be the most retarded thing i have every seen we are literally fighting in the streets against antifa while they play philospher on the net <user> understands this <user> doens t,offensive,normal
1178755830117732352_twitter,<user> choke on this civil war tweet author <user> same guy who said right on target when white supremacist trump on mlk day called haiti and african countries shithole countries,normal,normal
11341956_gab,now there a great big mosque built on a church in western europe that looks at the thousands of unarmed unorganized muslims refugees as possible converts to armed organized muslims that will do the bidding of the western elites that will remain camouflaged by the msm,hatespeech,offensive
27110145_gab,shut up you dumb kike,hatespeech,hatespeech
17589879_gab,mm i d differ lots whores in jew wood swallowing daily but they are perpetually swallowing a clue lies in what arabs noted in wars against jews jews had strong jew identity so they won another talmud has edict that jews should help other jews jews network and collude mobile ethno state,hatespeech,hatespeech
11802249_gab,idea for europe send refugees to caribbean to help rebuild hurricane irma damaged islands let them show how compassionate they can be thousands of miles away,normal,normal
15755618_gab,whore says she does not want to get fucked by likely diseased faggots other whores and sjw freaks go crazy at this truly diabolical homophobia whore can not take the bullying kills herself what a world we live in,hatespeech,hatespeech
27058756_gab,anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking,hatespeech,hatespeech
27704094_gab,hey ladies have you been fitted for your berka sill think your mussie neighbors are nice,hatespeech,hatespeech
1258711192476016640_twitter,<user> yeah white women brown refugee cured,normal,normal
1145109160691941377_twitter,<user> bitch was tiny but powerful,normal,offensive
8174664_gab,the fake news msm does not want americans to know that today black ghettos were almost all white ghettos not politically correct to report facts,offensive,offensive
6361297_gab,another day another sand nigger kills whites,hatespeech,hatespeech
1093057053755654144_twitter,i like my bitches brown skin amp dark skin can ’ t get with a light skin female 😂 😂,offensive,offensive
21310397_gab,you should never take anything from a beaner butthole i will grant that,hatespeech,hatespeech
1200889620403118080_twitter,hate a boujie bitch i need ghetto vibes,offensive,offensive
1186061543819173889_twitter,massage parlor old lady underwear domina sub big black dick pics nice sex doll,normal,normal
15303992_gab,john oliver is a queer,offensive,normal
17404475_gab,for everyone that has untreated add <user> is literally a gook away from riches you can not even understand yet it all shenanigans and shitposting until them slant eyes wake up,hatespeech,hatespeech
1178986701705957377_twitter,<user> if you can measure how well white families are doing it would be some shit like white <percent> blacks <percent> hispanic <percent> you should not be focused on whites doing better the problem is not white privilege it colored un privilege,normal,normal
1180239333967695874_twitter,<user> homo and sus,normal,normal
22369823_gab,disgusting nigger vermin,hatespeech,hatespeech
20028394_gab,you did not read your pms or messages to you we all had a good laugh at your expense muzzie,offensive,hatespeech
1178755414566916096_twitter,whoever rtd that yuta opening a dyke salon tweet onto my timeline just know op is actually lesbophobic lol,offensive,offensive
21622146_gab,well said lord pearson we are looking at millions of rapes of white and sikh girls other communities too by muslim men only <number> have been convicted since <number> can we talk about islam without being accused of hate crime lord pearson question in the house of lords islamistheproblem,offensive,normal
25227528_gab,i gotta say as a woman i love it and white boys can not get hired these days because of these cunt feminazi demanding diversity choosing shitskins over kin not that i want to see our men reduced to this but payback is a bitch,hatespeech,hatespeech
11673934_gab,jews are both a race and a religion and i called him a kike because he admits that he a rouge zionist but i guess he could just be a kike sympathizer,hatespeech,hatespeech
16428913_gab,well i married a cute french girl <number> years ago i bought some land with an old barn on it and restored it over the time of almost <number> years <number> or so for the land in that timelapse the muslim population in marseille raised from <number> to <number>,offensive,normal
1179097377371774977_twitter,<user> <user> give me that nigga dick 🙃 🙃 🙃 🙃,normal,normal
1171298503919906817_twitter,why do exotic dancer stripper shoes cost so much 😩,normal,normal
22323546_gab,cant we just focus our efforts on the mulims and deal with the jews later one spreads much faster then the other,offensive,hatespeech
18790322_gab,i live and work with many legal mexican immigrants who are great citizens and trump supporters they have no problem with deporting illegals maga,normal,offensive
1178417116631822336_twitter,i love white women,normal,normal
1178840157455298562_twitter,can not find ne good content on youtube help u niggers,normal,hatespeech
11601996_gab,so as we speed into <number> the leftist platform to win seats is to beat the russia drum to death dub all caucasians white supremacists and utilize fake news cnn as an efficient propaganda machine lol got it 👍 err the definition of insanity maga,normal,offensive
2149028_gab,if low iq is an argument against immigration and low iq is attributed to poor nutrition we should only accept immigrants from countries with yummy nutritious food,offensive,normal
16166955_gab,wow you are so alpha abusing women on the internet parroting anglin troll articles you just dgaf what these bitches <number> something married women opposing feminism on youtube say so so alpha now go finish your homework before your mom gets angry,offensive,offensive
1179063618803032070_twitter,<user> <user> could not own property could not draw wills could be legally raped by their husbands and i will not even get into rights of black women or lack there of rather,normal,normal
1179027799517958145_twitter,<user> <user> cause i am black i sound like dumb and ghetto if that ain t the absolutely dumbest shit i have read today nope you sound dumb and ghetto cause you prob are white spanish it does not matter if you are dumb and ghetto skin do not matter lmao you though tho,normal,normal
6857389_gab,we had noticed a rancid smell and had not seen the old woman from next door for weeks go and have a look through the letterbox the wife said bravely i went up and had a look see a sniff our worst fears were confirmed pakis had moved in,hatespeech,hatespeech
1179097570326523904_twitter,<user> is it on wattpad a bitch is broke to buy it lmao,normal,offensive
13805216_gab,after many suspensions i was permanently suspended from twitter not worth the effort to keep making new accounts they are totally kike controlled,hatespeech,hatespeech
1178863733826838528_twitter,well i did said i will be nude on the rest of the month but i will be sexyon halloween and not naked and get raped by a certain werehog,normal,normal
27770061_gab,<user> yo ur fav niglet prom date,hatespeech,hatespeech
1116760942052663296_twitter,<user> thank you for hiding my notifications you living human garbage you communist nazi,offensive,offensive
1178359154802597889_twitter,bitches be just as messy ass these faggot ass niggas,offensive,offensive
9798597_gab,flushed with victory after normalizing trannies exposing children to drag queens queer leftie freaks are now cooking up rationales for why it okay to touch kids down there toddlers understand the concept of consent see this video proves it what are you some kind of ageist bigot,hatespeech,offensive
7083188_gab,as if venezuela did not have enough problems moslem vice prez lets more in,hatespeech,hatespeech
18425911_gab,syrians are arabs why didnt they run to saudi kuwait qatar eh syrians do not speak german either syrians have run to the money vile gimmegrants,offensive,offensive
1178571782313463810_twitter,<user> bernardo is just a white honky,hatespeech,normal
1178774283503505412_twitter,r they actually retarded,normal,offensive
27859493_gab,report trump to allow <number> refugees into the u.s. they arrive on friday and start their modeling careers on monday,normal,normal
14951760_gab,oh you noticed i am actually a russian nazi jew nigger boomer millennial cuck racist faggot bigot moron what else ya got,hatespeech,hatespeech
1609803_gab,my argument to repealthe19th is simple <number> voting either directs violence or is a substitute <number> men participate in organized violence women do not <number> women vote differently than men the farther the results of elections and violence diverge the less stable is democracy and the more likely violence,normal,normal
16096681_gab,back to where they came from or white europeans need to build their own nation from scratch excluding others the same way the jews did with israel,offensive,offensive
1076059642537496576_twitter,<user> children future the rate they will join the young nazi movement stop being an idiot and read about the eu nazi origins,normal,normal
1179093109805846529_twitter,<user> <user> as long as it not a white out only thing worse than all black jerseys and a blackout at night is all white during a white out under the sun,normal,normal
1178852262518706176_twitter,<user> <user> let me tell you something to stupid toad you want to talk about racism let us talk about the case of channon christian and christopher newsom in tennessee two white kids carjacked both raped tortured and murdered by <number> blacks it did not even make national news,normal,normal
1179028882911105024_twitter,and of course where this ultimately leads to the tate murders failure to occur what this creates in effect is a fantasy jewish moralizer comparable to the war against the germans existing in ib while simulatenously offering a holocaust negation fantasy,normal,offensive
12860828_gab,why would he attack a white music festival the suspect is some gook bitch,hatespeech,hatespeech
1179048690469744645_twitter,<user> <user> genuine question do you hate white people as much as it seems you do on twitter,normal,normal
1117155139545128965_twitter,throw some weave on dat bitch just bought a pack of yak,offensive,offensive
18214234_gab,hate to wait around while the moslem kill us hope you wont mind if i dont turn the other cheek,hatespeech,hatespeech
1225091849406308357_twitter,<user> i look gay,normal,normal
1265880998610219008_twitter,<user> <user> “ pushed ” lmao she fell fucking forward get this retard shit outta here,offensive,offensive
8632276_gab,you have gotta be kidding me ranting muzzies can get their own island a prison island off the coast of papua new guinea,hatespeech,hatespeech
14075428_gab,if dictatorship comes to the us based on my twitter experience i will not be able to behave and will be executed or become a refugee again,normal,normal
17868129_gab,i can not imagine having to live with this level of cognitive dissonance life is so much easier when you just say fuck it and adopt race realism and white nationalism instead of contradicting yourself a gorillian times over just to make niggers and jews hate you less,hatespeech,hatespeech
1170815051634270208_twitter,racists in denton 🤷 🏽 ‍ ♀️ 😂 never thought i d see it but here we are i got called a nigger at home depot 😅 not just once but multiple times,offensive,hatespeech
1179005301292318722_twitter,vontaze burfict would be playing had he raped or smacked a bitch,offensive,offensive
1170506573170561024_twitter,take the driver and bake it until it is laminated find someone named hathaway on william street repeat until white repeat until resonnt,normal,normal
5804553_gab,lesson of the week from the holy book the sovereign individual once commerce flows over the internet suppression of speech becomes unstoppable devolution inevitable and the monopoly of violence by governments will end paraphrased from j d davidson rhys mogg,normal,normal
17909226_gab,ya it getting hard to normally function in many towns anymore with this ghetto mentality going on everywhere,offensive,offensive
23464495_gab,hey <user> ‍ where my hyde wars video about dykes buying cars,hatespeech,offensive
1104597573699076096_twitter,i get along with asians and whites very well mulattos not so much,offensive,normal
21078205_gab,<user> this nigga is now spamming me with his triggered responses lol why is he upset that i described sand nigger language sounds like pubes stuck in one throat let us not even kid ourselves,hatespeech,normal
12466309_gab,you have got to be a special kind of stupid to get into one of these rape victim transport systems piloted by goathumping sandniggers,hatespeech,hatespeech
26476649_gab,the enemy is the jew do not take your eye off the target there would not be muzzies flooding london if it wasn t for the jews,hatespeech,hatespeech
2977535_gab,<user> maybe you meant muslims because arab is not a religion it an ethnicity before zionist colonization a century ago you had jewish arabs in palestine but muslims were about <number> of the population it means that most israeli jewish immigrated muslims were chased,offensive,normal
1178666226702270464_twitter,<user> respect the based nigress 😤 he would be nothing without her,normal,hatespeech
20084998_gab,i want to go back to school and get an education but i am poor and colleges are kike rip offs i am not satisfied with where i am in life and honestly have no clue where or how to start pushing forward,hatespeech,hatespeech
1179089058619940864_twitter,the traffics really bad rn like fuck you too supreme boi i know this so your fault 😔 😔 😔 😔,normal,normal
9872639_gab,graph straftaten gegen die sexuelle selbstbestimmung in deutschland von <number> <number> nach pks des bka graph sexual harassment in germany from <number> <number> by latest police statistic,normal,normal
7894283_gab,there is a yid involved in very single breaking story out of the white house it interesting that jews are over represented in our government but can somehow avoid blame for any failures in governance it as if the media is somehow colluding to absolve them of any guilt,hatespeech,offensive
1179094068338409473_twitter,<user> <user> notice the towelhead music in the background,hatespeech,hatespeech
1178712422841847809_twitter,<user> anyone i see with a pixie cut or a half shaved thing at work i call dykes they are always the customers bitching at work and wanting to speak to a manager whenever we see one it here comes a karen jajajaja 🤣 🤣 the ones con bad multi color hair of,hatespeech,normal
1179081041866186752_twitter,furthermore they keep showing us as like videos full of white asb kids which is so time deaf for an area that is <percent> non white,normal,normal
15846639_gab,khan stage a fake kidnapping pakistan okay who khan me ask for <money> billion ransom you can use that money to fund terrorist attacks in europe pakistan i do not think they will pay khan why not pakistan you are in a moslem country part and parcel and they hate you,offensive,hatespeech
1178713808510078979_twitter,<user> <user> <user> <user> imagine making fortnite references to insult someone i can tell ur a mad <number> year old that scams for accounts i hope ozzy gets raped by ur snobby carer,normal,normal
10533568_gab,although many if not most women can still easily have a baby at <number> in the old days women started at <number> but kept going late in life i have a saudi friend who <number> his mom just had another kid,normal,normal
1178855380572442624_twitter,<user> tbh i was really disappointed when my husband friend dykey sister did not show up and make sweet love to me on my granite kitchen island 😔,normal,normal
23959011_gab,but not by much it more of a statement on how dumb niggers are,hatespeech,hatespeech
27598853_gab,more anti white nigger bullshit coming soon to a screen near you apple oprah to team up in creating original content fox news,hatespeech,hatespeech
1089732784174841857_twitter,smoove criminal moonwalk on a hoe like michael,offensive,offensive
1178986637608587264_twitter,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> yes because threatening a girl with rape is a serious crime sharing her info on social media encouraging others to rape her is a serious crime too,normal,normal
25693725_gab,wonder which nigger i bullycided was giving you the dick lol now i have to deal with widows great,hatespeech,hatespeech
19897606_gab,i saw a couple baums and steins in the victim list but that about it ya got more info i thought the school was half spic though,offensive,hatespeech
25079715_gab,of course it a miscarriage of justice its one any retard could forsee and avoid too and yet that retard is still trusting the system,offensive,offensive
27149193_gab,enjoy your kike faith,hatespeech,hatespeech
1124131936438501377_twitter,kawhi is a fucking cheat code,normal,normal
7565490_gab,my favorites are all the cucks telling about how blacks are the real raycists because they tried to fuck some nasty assed sheboon and it silverback had objections to it,hatespeech,hatespeech
1178639116688384000_twitter,i have zero tolerance for white nationalists misogynists transphobes islamophobes rape and sa apologists nice guys tm racists and ableists if you feel like any of this applies to you please fuck off,normal,offensive
15875674_gab,the internet does not allow us the social mechanisms and personal presence needed for that to happen naturally also modernity feminism has turned many women into unhinged sociopaths there is nothing you can really do other than relentlessly ostracize,offensive,offensive
26386313_gab,family looks like trailer trash lol he has like a <number> year old son and a <number> year old son all with different women lmao if they were black they would be all kinds of ghetto n*gger <censored> trash to you dopes lmao,offensive,offensive
1517164_gab,celebs who threatened to leave if trump becomes president and now say they will not should be appointed as ambassadors and be sent to war torn moslem countries where they can experience exactly how ambassador stevens died,normal,normal
1178766403647574016_twitter,it impossible to be racist against white devils well is not that convenient otherwise the people subscribing to this logic abortion would be massive gaping racists and by their own demands would have to be executed for thoughtcrimes whew dodged a bullet,normal,offensive
26134824_gab,honorary holocaust survivors these <number>,offensive,normal
25621523_gab,buddhists shit on kike filth religions so do most of the world we will kill kikes christfags hajjis as easy as stepping on ants,hatespeech,hatespeech
25044230_gab,islamists plainly state their goals why are so many in the west unwilling to acknowledge the goals of islam and the consequences of accepting this ideology into western societies it just cohencidenal i am sure,offensive,offensive
22756878_gab,would someone still allowed on twatter please convey my thanks to <user> for his robust defence of the bleeding obvious to the doubting <user> that islam hates jews and many of it adherents are deeply influenced by that institutionalised antisemitism labour is the party of islam,offensive,offensive
1093360743909654528_twitter,<user> no one spouts hate against immigrants idiot,offensive,offensive
1261085676025643014_twitter,<user> do not include egypt we are not arabs,offensive,offensive
11714312_gab,what normal woman on earth needs the german government police to remind women not to jog alone i hope swedish police have warned its women also,normal,normal
16933823_gab,catalonia which is over <percent> moslem have elected this ragheaded woman as their first female moslem mp that civic nationalism for ya,offensive,hatespeech
22484190_gab,if he does something useful i was saving this or nigger pitbull shit eitherway,hatespeech,hatespeech
23780269_gab,do you lads like yachts are you aware that caligula had the first yachts built out of wood of course not because he was deranged and had sex with a horse maybe just maybe that is a lie no goy <number> gorrillion jews died,normal,offensive
24171592_gab,fuk every jew u are part of the bolshevik jews that killed <number> million christians fuk u dog shit,hatespeech,hatespeech
1178752718577569795_twitter,<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘,hatespeech,normal
20824229_gab,where terry a davis when we need him to expose this whiny rat as a vicious cia nigger attemting to bring communism in america,hatespeech,hatespeech
4923728_gab,the international scene is a separate issue i am hoping for a more jeffersonian view of trade with all entangling alliances with none the rioting and violence that is certainly coming will be pinned to the immigration issues but really its a culture war needful sadly and inevitable,normal,normal
13732485_gab,according to new polling data <number> of americans believe laura loomer raped lauren southern,normal,normal
1178318300452806656_twitter,they all look so good in white 😭 💗,normal,normal
18597008_gab,you are white as snow hence snow nigger you dumb fuck dont worry about my kids is your limp dick even working are you making enough sperm faggot dont waste your time trolling snow nigger you are running out of time,hatespeech,hatespeech
15239239_gab,that bitch needs to be tossed south of the border deep into mexico with no papers let it rot in a mexican prison with men,offensive,offensive
14993301_gab,wow i seriously never realized that spic kids watch tv 🤔 i guess i always imagined them just smoking drugs making burritos and sleeping with their butts to the wall when uncle jose stumbles in wasted on taquila at <number> a m,hatespeech,hatespeech
1218608923415957504_twitter,damn you insomnia i hate you sm,normal,normal
16147211_gab,i am going to start calling you all conservatives from the flag waving nazi to the cocksucking skeptic politically there is no reasoning to this however many of you will find this annoying and perhaps even offensive and that all the reason i have ever needed,offensive,offensive
1173653362350247938_twitter,ew look at homura look at her nasty dyke ass,offensive,hatespeech
16934444_gab,to the downvoter do you deny this take a gander at <user> posts regarding modern christians a k a cuckstians fake christians who put jews on a pedestal and promulgate a suicidal worship of the other many such cases,offensive,offensive
1166370167347175424_twitter,i block goofy hoes,offensive,offensive
2462503_gab,<user> problem is potus told illegals they could legally vote was this legal no but ca also issues dl to illegal immigrants legally as permitted by state legislature i guess since obama taught constitutional law he knows about a ratification we do not maga speakfreely gabfam,normal,offensive
14441354_gab,when you wanna be white really really bad but you are just a fucking wetback,hatespeech,hatespeech
22803798_gab,i will identify the culprit based on your last post the white nationalists are to blame for the white genocide in south africa get all over that shit,normal,normal
21107456_gab,if that nigger got one he deserves one,offensive,hatespeech
26742969_gab,evil moslem warlord sadiq khan needs to locked up in gitmo for encouraging his fellow devout moslems to carry out terrorist attacks in the west,normal,hatespeech
11398261_gab,america has done penance for the slavery compromise needed to win it revolution it had a civil war and an evil black muzzy commie elected president twice can not you sore losing antifa morons shut up and get a life,hatespeech,hatespeech
6874145_gab,<user> this is for you lol fgm is a cunning stunt muzzrats pull to close a stunning cunt muslim haikus haikus,hatespeech,hatespeech
19032146_gab,lol crybaby faggot,hatespeech,offensive
17884744_gab,postmodernism live and let live concept of truth argues that even two opposite and wholly contradictory claims can both be true this is as stupid as saying that black and white are the same color,normal,normal
1178828477757181952_twitter,<user> <user> omg no no no no white people have the same problems cory from trailer trash to out of touch fathers struggle everyday for a bit of dignity do try and be a bit more inclusive and less divisive you are fast becoming that which u hate,normal,normal
23699069_gab,labour negress says prince charles unfit this is what happens when you pretend that monkeys are your equals this is what enoch powell warned you about how prophetic is his every word from rivers of blood take your country back brit fam 14 words,hatespeech,hatespeech
1093557016361123842_twitter,yall bitches wanna starting acting up when the ice nd shit hit the ground bitch catch me in my basement 😂,offensive,offensive
14794491_gab,in a sense this may be true not so much in the direct violence sort of way but in the sense of using false pretenses to extract resources from men of course we can not discount all those teachers etc which just boggles my mind,normal,normal
20485900_gab,anywhere there are large numbers of jews such as jew york you will find lots of dirt and garbage that because jews are rats in quasi human form,hatespeech,hatespeech
1179096960537632768_twitter,listening to <number> right now and man these callers are morons in hillbilly voice what if we switched aj hinch with bill o brien would the texans do well good lord,normal,offensive
22409250_gab,firstly i never studied the bible too closely secondly i always hear people refer to jesus as a jewish carpenter thirdly and lastly kike jew if my anti semitism to english dictionary is up to date,hatespeech,hatespeech
18229892_gab,mysterium tremens why do new yorkers continue to support insane kike djuggie schooma,hatespeech,hatespeech
1178893056566689792_twitter,i feel like such a yt gay when i listen to kim petras but fuck i cant resist im so sorry,normal,normal
1214210751109447680_twitter,<user> <user> there are literally nazis all over all the time rigjt now throw a rock you hit a nazi,offensive,normal
1090015383791255552_twitter,and then suddenly shes not yo hoe no mo,normal,offensive
14307431_gab,sigrid is cold man she be like viking or gtfo yeezus even i tolerate ghetto niggers from time to time,offensive,hatespeech
1170223096936173568_twitter,<user> i wonder if some chickens are gay,normal,normal
24022514_gab,i am a conservative i love christian orthodoxy ghetto rap family values and limited government my second amendment rights are ever present in discussions with others i pray for us all 🙏,normal,normal
1164214982956998656_twitter,outta all things my sister could ask my mama she asks do she know how to throw it back jeezus devontae crisce the ghetto,offensive,offensive
1240280242083618816_twitter,im <user> cuz ur retarded 💁 🏽 ‍ ♀ ️,offensive,offensive
1210379841335369729_twitter,the awc era is so ghetto i hate it here,offensive,normal
1122795610191667200_twitter,gave that hoe the boot like i work at ingles,offensive,offensive
14408681_gab,wtf the russians have given their own shows to george galloway an anti white communist afshin rattansi a gay moslem communist now that fat sack of shit alex salmond rtuk is just as right on as the rest of the british media what so alternative about them anyway,normal,hatespeech
1095881960994463746_twitter,it is wat it is im gucci tho they say the homies woofin on me them bitchs goofy doe,offensive,offensive
5440286_gab,no doubt we are still at war with the radical left their mudslime brotherhood terrorist buddies of course welcomed here by democrats same appeasers of nazi germany dcbarry imported them for a reason his civilian army antifa blm ows demoncraps pedophiles trannys goatfucker terrorists,hatespeech,hatespeech
5510996_gab,anyone watching o reilly the swedish reporter anne sofie naslund is totally delusional pretty damn odd rape violence is up in sweden after they took in thousands of muslim refugees give me a break,normal,normal
1079605192591433730_twitter,damn these hoes don ’ t appreciate shit a good man does for em,offensive,offensive
21540552_gab,this is what our family members died for in ww2 so fucking retarded western countries can detain you for saying obvious statements about objective reality the uk is the sick man of europe,offensive,offensive
1178799528960503808_twitter,not only is it the halloween month but also domestic violence awareness month if you or someone you know is experiencing dv check out <user>,normal,normal
25346296_gab,q what do you get when you cross a nigger with a mexican a somebody that too lazy to steal <user>,hatespeech,hatespeech
1178949635647229952_twitter,<user> <user> <user> lol no one is supporting bhikharistan except pro muslim countries like turkey malaysia no one gives a fuck about porkistan,normal,normal
1165095178606129158_twitter,<user> you look like jean luc picard had aids didn ’ t die and got raped by a camel shutup,offensive,offensive
16387166_gab,thoughts on harry markle relationship a white dumb ex drug addict who dresses up in nazi outfit marries ghetto divorcee approaching 4 0 and ppl are excited low standards libs,offensive,offensive
